id,default,idade,sexo,dependentes,escolaridade,estado_civil,salario_anual,tipo_cartao,meses_de_relacionamento,qtd_produtos,iteracoes_12m,meses_inativo_12m,limite_credito,valor_transacoes_12m,qtd_transacoes_12m
715024233,0,53,M,1,ensino medio,casado,$120K +,blue,36,6,2,3,"3.312,27","1.740,69",32
779249583,0,56,F,1,mestrado,casado,menos que $40K,blue,38,4,3,3,"2.578,80","1.378,69",29
778928283,0,57,F,3,ensino medio,casado,menos que $40K,blue,39,3,1,2,"2.742,66","1.389,74",32
712299858,0,62,M,1,ensino medio,casado,menos que $40K,blue,53,5,3,3,"2.077,33","1.365,10",38
799224108,0,46,F,4,mestrado,solteiro,menos que $40K,blue,40,5,2,1,"6.265,85","1.715,26",43
809976033,0,49,M,2,sem educacao formal,casado,$60K - $80K,blue,44,6,0,3,"7.819,45","1.582,69",25
716203308,0,52,M,3,mestrado,solteiro,$80K - $120K,blue,42,6,3,3,"2.731,13","1.220,43",22
714871683,1,58,M,1,sem educacao formal,casado,$40K - $60K,blue,36,2,3,4,"1.438,23","715,18",13
716139933,0,54,M,0,ensino medio,casado,$80K - $120K,blue,36,3,2,1,"16.286,97","2.552,41",49
716984658,0,49,M,1,mestrado,casado,$120K +,blue,39,3,3,2,"34.516,58","1.106,62",31
713086008,0,58,F,3,ensino medio,casado,menos que $40K,blue,47,6,0,1,"2.609,01","1.731,12",34
713773458,0,52,M,2,ensino medio,solteiro,$60K - $80K,blue,45,5,2,3,"7.567,16","1.435,34",32
719242533,0,41,M,5,ensino medio,casado,$60K - $80K,blue,33,5,3,3,"22.770,58","1.882,50",38
772712658,0,62,F,0,sem educacao formal,casado,menos que $40K,blue,50,5,2,1,"3.791,82","2.058,17",34
788868858,0,54,M,2,mestrado,casado,menos que $40K,blue,39,4,2,4,"2.702,09","1.658,87",32
811898133,0,40,F,3,ensino medio,divorciado,menos que $40K,blue,35,3,3,1,"2.555,83","1.334,12",32
788808633,0,43,M,3,mestrado,casado,$80K - $120K,blue,26,5,2,3,"2.355,74","1.441,86",29
779804208,0,53,F,2,mestrado,solteiro,$40K - $60K,blue,42,6,0,2,"5.332,95","1.371,53",39
781391058,0,55,M,1,sem educacao formal,solteiro,$40K - $60K,blue,49,6,2,3,"1.443,22","1.991,84",38
790134408,0,46,M,4,mestrado,solteiro,$60K - $80K,blue,39,6,3,2,"10.741,31","1.278,64",22
788853258,0,41,M,1,sem educacao formal,casado,$60K - $80K,blue,25,3,0,2,"7.984,59","1.734,17",39
711857733,0,49,M,3,sem educacao formal,solteiro,$60K - $80K,blue,32,3,2,2,"18.584,78","1.330,66",34
719554758,0,46,M,2,sem educacao formal,casado,$80K - $120K,blue,38,6,2,3,"34.516,15","1.672,98",32
711643458,0,50,F,1,sem educacao formal,casado,menos que $40K,blue,43,6,4,3,"1.438,31","1.439,45",41
788830683,0,40,M,2,mestrado,solteiro,$80K - $120K,blue,24,5,0,1,"2.478,30","1.558,60",31
807030858,0,51,M,4,ensino medio,solteiro,$120K +,blue,46,6,3,3,"34.516,25","1.795,79",47
793059108,0,50,F,2,mestrado,casado,$40K - $60K,blue,44,6,3,2,"2.339,82","893,56",22
716568708,0,47,F,2,mestrado,casado,menos que $40K,blue,36,6,2,3,"2.726,65","1.099,14",27
717229158,0,36,F,4,mestrado,casado,$40K - $60K,blue,36,6,3,3,"1.628,54","1.893,82",15
715915458,0,47,F,2,mestrado,casado,menos que $40K,blue,34,5,2,2,"3.156,16","1.151,85",31
819129858,0,46,F,2,mestrado,solteiro,menos que $40K,blue,41,5,0,3,"4.745,56","1.519,20",31
713441958,0,46,M,2,ensino medio,casado,$120K +,blue,36,5,2,3,"19.727,27","1.245,27",25
719091333,0,52,M,0,sem educacao formal,casado,$60K - $80K,blue,36,3,2,3,"22.720,12","1.102,31",27
714914583,0,40,F,4,mestrado,solteiro,menos que $40K,blue,27,6,3,2,"3.751,64","1.060,56",30
714363858,0,54,F,4,ensino medio,casado,menos que $40K,blue,36,3,3,5,"1.594,95","1.459,90",35
721347408,0,55,F,1,ensino medio,solteiro,menos que $40K,blue,43,4,0,2,"2.569,81","1.456,45",39
772047183,0,45,M,4,ensino medio,casado,$40K - $60K,blue,34,6,3,3,"3.104,08","1.353,35",24
714217908,0,49,M,3,mestrado,casado,$40K - $60K,blue,41,5,2,3,"2.406,44","1.173,67",32
714819183,0,63,M,1,sem educacao formal,casado,$80K - $120K,blue,36,5,3,2,"24.572,00","1.746,91",28
716455683,0,40,F,3,ensino medio,solteiro,menos que $40K,gold,36,3,3,2,"15.534,85","1.279,80",28
710865633,0,41,F,2,mestrado,casado,menos que $40K,silver,33,4,0,2,"12.301,26","1.307,95",29
752952108,0,37,M,4,mestrado,casado,$80K - $120K,blue,26,6,3,2,"2.846,62","1.473,58",37
714982383,0,55,M,2,ensino medio,casado,$60K - $80K,blue,36,4,3,3,"7.231,03","1.421,31",23
813814008,0,53,F,1,ensino medio,casado,menos que $40K,blue,48,6,2,3,"2.324,47","1.272,96",37
794545983,0,57,M,2,mestrado,casado,$80K - $120K,blue,40,3,3,2,"12.208,45","1.409,90",34
715585158,0,58,M,1,mestrado,casado,$60K - $80K,blue,46,3,2,3,"10.021,42","1.275,53",25
789863208,0,54,F,2,mestrado,casado,menos que $40K,blue,44,3,3,2,"2.027,76","1.702,03",37
715022133,0,53,M,2,mestrado,casado,$60K - $80K,blue,47,6,2,2,"6.363,88","1.256,35",26
712506708,0,39,F,3,graduacao,solteiro,menos que $40K,blue,25,6,2,1,"3.920,86","3.178,30",53
715699983,0,56,M,3,ensino medio,casado,$60K - $80K,blue,36,5,3,1,"9.226,70","1.626,97",29
712459233,0,59,F,1,doutorado,casado,$40K - $60K,blue,46,5,3,3,"1.944,32","1.960,42",57
716545383,0,42,M,3,sem educacao formal,solteiro,$40K - $60K,blue,36,3,0,1,"9.599,03","1.154,25",38
721144383,0,42,M,4,mestrado,casado,$60K - $80K,silver,28,5,2,1,"28.202,31","1.629,33",38
804359133,0,55,M,0,ensino medio,casado,$120K +,blue,49,5,3,3,"3.805,20","1.743,13",27
713308683,0,52,M,1,sem educacao formal,solteiro,$80K - $120K,blue,37,5,2,2,"2.733,85","1.139,41",39
717354558,1,57,M,2,sem educacao formal,casado,$120K +,blue,40,3,3,3,"3.106,12","683,34",17
798473808,0,48,M,3,graduacao,casado,$80K - $120K,blue,42,3,0,3,"7.477,58","1.159,59",32
715192308,0,48,M,2,ensino medio,casado,$120K +,blue,36,6,2,5,"29.963,34","1.205,72",28
708813033,0,47,M,1,mestrado,solteiro,$40K - $60K,blue,36,5,0,3,"6.509,42","1.409,82",37
714639783,1,42,M,3,graduacao,casado,$60K - $80K,blue,34,3,3,3,"13.450,22","1.000,97",18
709470858,0,51,M,4,graduacao,casado,$120K +,silver,31,5,1,2,"34.516,10","1.366,35",25
717292758,0,55,F,2,mestrado,solteiro,menos que $40K,blue,47,5,2,3,"6.347,91","1.161,54",44
779241783,0,67,M,1,sem educacao formal,casado,$40K - $60K,blue,49,4,2,3,"3.106,57","1.512,02",38
715205358,0,39,M,1,mestrado,casado,$60K - $80K,blue,31,4,1,1,"2.536,27","1.750,80",35
778871508,0,54,M,3,doutorado,solteiro,$60K - $80K,blue,35,6,0,3,"13.048,60","1.170,71",24
710147958,0,47,M,3,ensino medio,casado,$40K - $60K,silver,36,3,2,2,"16.138,29","1.198,46",33
709864833,0,49,M,2,doutorado,casado,$60K - $80K,blue,38,3,0,2,"8.077,65","1.329,74",26
778868958,1,42,F,2,mestrado,casado,menos que $40K,blue,23,3,3,3,"1.929,53","857,65",36
710004933,0,44,M,5,sem educacao formal,casado,$60K - $80K,blue,36,3,2,3,"8.645,74","1.435,93",25
710940183,1,49,F,3,mestrado,casado,menos que $40K,blue,38,6,2,3,"2.185,35","715,45",20
718927533,0,45,M,3,mestrado,solteiro,$80K - $120K,blue,32,5,2,2,"24.487,13","1.512,38",42
719337408,0,63,M,0,ensino medio,casado,$60K - $80K,blue,36,6,3,2,"2.567,81","2.399,15",43
772308408,0,44,M,3,mestrado,solteiro,$80K - $120K,blue,33,6,3,3,"4.131,35","906,20",22
712981383,0,44,F,4,graduacao,casado,menos que $40K,silver,37,3,2,2,"10.790,91","1.052,41",16
790099758,0,40,M,3,ensino medio,casado,$40K - $60K,blue,33,4,3,3,"6.884,71","975,32",11
709547658,1,39,M,2,sem educacao formal,solteiro,$60K - $80K,blue,36,5,3,3,"13.961,22","783,91",20
778770783,0,42,M,4,ensino medio,casado,$80K - $120K,blue,30,6,0,1,"29.801,87","990,42",21
713134458,0,54,M,3,ensino medio,casado,$120K +,blue,43,4,1,1,"13.219,59","1.097,59",24
713639958,0,46,F,4,mestrado,divorciado,menos que $40K,blue,36,5,1,3,"9.478,46","1.327,64",41
711089733,0,50,F,2,graduacao,divorciado,menos que $40K,blue,36,3,0,3,"1.491,47","1.058,46",34
716988633,0,55,M,0,ensino medio,divorciado,$60K - $80K,blue,46,6,2,1,"9.734,10","1.476,19",38
779031033,0,46,F,2,mestrado,casado,$40K - $60K,blue,22,6,3,1,"2.305,95","1.230,45",36
716302383,0,47,F,4,sem educacao formal,casado,$40K - $60K,blue,36,3,3,1,"14.241,25","1.581,18",44
721333233,0,40,M,4,doutorado,divorciado,$60K - $80K,blue,34,4,3,2,"23.138,99","1.612,96",39
814995933,0,58,F,3,mestrado,casado,menos que $40K,blue,53,5,2,3,"5.798,11","1.724,14",45
721469433,0,48,M,3,mestrado,solteiro,$40K - $60K,blue,36,5,3,2,"6.880,15","1.784,37",35
717198633,0,53,F,2,graduacao,casado,$40K - $60K,blue,34,6,1,2,"2.075,97","2.556,23",49
767695083,0,50,M,2,mestrado,casado,$80K - $120K,blue,44,3,0,3,"4.589,70","1.590,84",37
711791583,1,52,F,1,mestrado,solteiro,menos que $40K,blue,40,1,2,2,"2.317,39","884,01",19
712315683,1,53,F,2,sem educacao formal,solteiro,menos que $40K,blue,45,1,1,1,"1.981,93","973,88",25
710038008,0,56,F,1,mestrado,solteiro,$40K - $60K,blue,47,3,1,2,"6.038,72","1.447,17",30
718349058,0,49,M,3,ensino medio,casado,$80K - $120K,blue,39,3,2,3,"29.659,48","1.193,96",21
789842283,1,54,M,2,mestrado,casado,$60K - $80K,blue,42,3,2,3,"4.320,56","706,26",21
714900408,0,41,F,4,ensino medio,solteiro,menos que $40K,blue,31,3,0,1,"5.773,68","1.306,90",39
719418933,1,53,M,2,sem educacao formal,casado,$80K - $120K,blue,36,1,3,3,"4.503,98","748,51",20
720115683,0,47,M,3,sem educacao formal,casado,$80K - $120K,blue,36,6,2,2,"29.770,89","1.774,98",42
779504058,0,46,F,2,doutorado,casado,menos que $40K,blue,28,5,1,1,"5.014,07","1.209,54",25
795979833,0,53,F,1,ensino medio,casado,menos que $40K,blue,47,6,2,1,"3.445,73","1.074,67",31
717392358,0,60,M,1,mestrado,casado,$80K - $120K,blue,50,6,2,2,"23.412,47","1.786,60",50
718640508,0,59,F,0,mestrado,solteiro,menos que $40K,blue,46,4,2,1,"3.044,23","1.456,04",36
709230708,0,56,M,4,sem educacao formal,solteiro,menos que $40K,blue,36,3,2,2,"3.864,94","1.470,79",42
801383808,0,50,M,3,mestrado,solteiro,$60K - $80K,blue,44,4,3,2,"23.090,96","1.198,34",24
708217758,0,63,M,2,mestrado,casado,$60K - $80K,blue,49,5,3,2,"14.035,68","1.606,92",30
714272658,1,43,F,2,sem educacao formal,solteiro,menos que $40K,blue,24,2,2,3,"2.962,93","929,33",31
711864783,0,61,M,1,sem educacao formal,solteiro,$60K - $80K,blue,46,5,2,3,"2.201,56","1.199,06",32
719407983,0,37,F,0,doutorado,casado,menos que $40K,blue,25,4,2,3,"2.061,78","2.400,07",60
716804283,0,41,M,2,sem educacao formal,divorciado,$120K +,blue,29,3,2,2,"15.911,06","1.270,57",33
767294658,1,56,M,2,graduacao,solteiro,$120K +,blue,50,2,3,2,"16.867,12","654,61",14
709122483,0,56,M,3,mestrado,casado,$60K - $80K,blue,37,3,0,3,"2.783,94","1.909,12",54
708241233,1,52,F,3,doutorado,solteiro,menos que $40K,blue,47,3,2,3,"2.972,30","922,94",25
717860358,0,40,F,3,ensino medio,solteiro,$40K - $60K,blue,36,5,2,3,"5.124,46","1.158,63",42
789337233,0,63,M,1,mestrado,casado,$40K - $60K,blue,53,6,2,6,"2.880,27","1.323,14",26
720902133,0,58,M,1,ensino medio,solteiro,$40K - $60K,blue,46,4,0,1,"5.579,43","1.025,37",35
711870333,0,46,M,2,sem educacao formal,divorciado,$80K - $120K,blue,36,6,3,3,"34.516,99","1.628,57",51
708398283,0,37,F,1,mestrado,casado,$40K - $60K,blue,29,5,2,2,"4.394,57","1.377,24",32
715878183,0,46,M,4,mestrado,solteiro,$80K - $120K,blue,35,4,3,3,"18.325,22","1.517,95",33
719451483,0,46,F,4,doutorado,casado,menos que $40K,blue,37,5,2,3,"3.773,73","1.528,14",25
709110633,0,41,M,1,mestrado,solteiro,$80K - $120K,blue,29,5,3,1,"21.684,80","1.329,95",24
721059033,0,48,F,3,ensino medio,divorciado,$40K - $60K,blue,40,4,2,1,"1.919,28","1.505,87",33
779912283,0,49,F,3,mestrado,solteiro,$40K - $60K,blue,33,5,2,3,"9.995,38","1.172,88",38
717701733,0,44,M,2,mestrado,casado,$80K - $120K,blue,35,3,2,2,"11.910,90","1.646,24",39
709913733,0,39,F,3,graduacao,casado,menos que $40K,blue,36,4,0,2,"2.279,86","1.693,38",32
718768158,0,57,M,1,graduacao,solteiro,$40K - $60K,blue,48,3,2,1,"3.539,95","1.336,23",23
721375308,0,48,M,3,ensino medio,casado,$80K - $120K,blue,36,5,3,1,"30.579,32","1.289,23",19
711374283,0,47,M,3,ensino medio,solteiro,$80K - $120K,blue,42,4,0,1,"24.480,74","1.416,75",32
778465533,0,54,F,0,graduacao,casado,menos que $40K,blue,40,3,2,1,"1.638,73","1.885,66",51
712138983,0,54,M,1,mestrado,casado,$60K - $80K,blue,36,3,2,3,"2.947,19","1.744,45",53
716920908,0,52,M,4,ensino medio,casado,$80K - $120K,blue,42,6,0,1,"5.738,38","1.922,73",48
711195558,0,59,M,1,graduacao,solteiro,$40K - $60K,blue,48,6,3,3,"7.251,60","1.300,15",36
712024908,0,56,F,1,graduacao,casado,menos que $40K,blue,36,6,3,2,"2.641,60","1.439,62",39
714893733,0,55,M,1,ensino medio,casado,$80K - $120K,blue,45,3,3,3,"16.794,45","1.917,85",33
754886958,0,48,F,3,graduacao,divorciado,$40K - $60K,blue,41,4,3,1,"9.336,07","1.391,01",39
710104908,0,56,F,5,graduacao,solteiro,menos que $40K,blue,43,4,0,1,"2.763,78","1.246,31",31
710558883,0,41,M,3,sem educacao formal,casado,$60K - $80K,blue,36,5,2,3,"17.391,72","1.248,66",27
713827383,0,65,F,1,ensino medio,casado,menos que $40K,blue,36,3,0,2,"3.198,30","1.936,15",44
720267033,0,34,M,4,doutorado,solteiro,$80K - $120K,blue,26,3,2,3,"5.100,12","2.375,80",63
712049208,0,56,M,3,doutorado,casado,$60K - $80K,blue,39,3,2,1,"3.955,30","1.238,61",25
708688608,0,62,F,1,ensino medio,casado,menos que $40K,blue,48,5,1,3,"3.140,82","1.626,82",41
713217858,0,38,F,2,sem educacao formal,solteiro,menos que $40K,blue,32,5,3,3,"2.264,56","1.204,81",28
711019308,0,58,M,2,ensino medio,solteiro,$60K - $80K,blue,45,3,0,2,"6.385,71","1.612,67",47
768600558,0,41,F,4,mestrado,solteiro,$40K - $60K,blue,31,4,3,2,"2.375,03","1.071,28",28
710202783,0,33,M,2,mestrado,casado,$60K - $80K,blue,13,3,3,3,"1.963,58","1.378,41",37
712899333,0,47,F,4,graduacao,solteiro,menos que $40K,blue,37,6,2,2,"4.256,94","1.100,92",29
767036433,0,56,F,1,mestrado,casado,menos que $40K,blue,49,5,0,1,"5.097,67","2.052,85",45
793473033,0,51,M,1,mestrado,solteiro,$60K - $80K,blue,45,3,3,2,"3.228,28","1.349,00",33
717998058,0,26,M,0,mestrado,solteiro,menos que $40K,blue,13,6,2,3,"2.585,01","2.644,77",40
779610033,1,58,M,1,graduacao,casado,$80K - $120K,blue,47,3,3,3,"12.151,06","918,45",14
827332983,0,46,M,3,ensino medio,solteiro,$80K - $120K,gold,42,3,2,2,"34.516,60","1.362,70",31
721183983,0,48,M,4,ensino medio,casado,$120K +,blue,31,6,1,3,"34.516,11","1.222,86",37
718426533,0,42,M,4,sem educacao formal,divorciado,$60K - $80K,blue,32,4,2,1,"5.504,64","1.364,07",32
710698233,0,37,M,4,mestrado,casado,$80K - $120K,blue,28,4,2,1,"10.021,45","1.463,75",40
793581933,0,50,M,3,ensino medio,solteiro,$40K - $60K,silver,44,4,4,3,"19.853,72","1.878,33",55
719229708,0,41,F,1,ensino medio,solteiro,$40K - $60K,blue,31,6,2,3,"4.969,91","1.489,10",32
715158483,0,48,F,3,mestrado,divorciado,menos que $40K,blue,40,3,3,2,"3.117,02","1.437,39",37
809296308,0,46,M,2,graduacao,solteiro,$80K - $120K,blue,41,4,0,2,"21.526,86","1.313,27",37
778176108,0,61,M,0,ensino medio,solteiro,$60K - $80K,blue,51,4,2,2,"5.504,96","1.290,66",38
719366358,0,51,M,3,ensino medio,casado,$120K +,blue,40,6,2,3,"7.319,22","1.233,62",29
721417233,1,45,M,2,mestrado,casado,$60K - $80K,blue,25,3,3,5,"1.438,45","709,22",27
714578283,0,47,M,1,mestrado,casado,$60K - $80K,blue,37,6,0,3,"2.053,64","1.283,89",28
769574883,0,41,M,2,ensino medio,casado,$40K - $60K,blue,32,3,3,1,"12.804,28","1.101,93",37
717643608,0,48,M,4,graduacao,casado,$80K - $120K,blue,36,3,2,3,"26.443,42","1.593,88",36
709198158,0,50,F,4,mestrado,solteiro,menos que $40K,blue,36,6,0,2,"3.125,86","1.631,78",46
712419708,0,56,F,2,doutorado,casado,menos que $40K,blue,48,6,2,1,"4.930,70","2.194,98",53
709103358,0,39,F,2,graduacao,solteiro,menos que $40K,blue,36,6,3,3,"9.476,09","1.128,92",27
716966808,0,47,M,1,mestrado,casado,$80K - $120K,blue,37,6,3,3,"11.722,66","1.497,42",35
772264383,0,44,M,2,mestrado,solteiro,$120K +,blue,33,4,3,1,"13.301,40","1.385,06",50
769137108,1,43,F,2,doutorado,casado,menos que $40K,blue,37,3,1,3,"1.438,57","974,45",28
717640083,1,59,M,1,ensino medio,casado,$60K - $80K,blue,36,3,3,2,"6.705,54","731,33",18
778686408,0,48,M,1,graduacao,casado,$60K - $80K,blue,29,4,2,3,"19.324,66","1.744,86",50
715015683,0,44,M,2,mestrado,solteiro,$40K - $60K,blue,34,5,1,3,"5.331,13","1.766,89",39
710462433,0,45,M,4,mestrado,solteiro,$60K - $80K,blue,30,6,2,2,"17.625,42","1.773,18",39
721342383,0,39,M,2,mestrado,casado,$80K - $120K,blue,34,6,2,3,"17.438,04","1.860,30",37
794977533,1,62,M,0,ensino medio,casado,$60K - $80K,blue,56,3,2,3,"8.077,58","906,24",16
779445108,0,26,M,0,mestrado,solteiro,$40K - $60K,blue,13,6,2,1,"3.290,39","2.781,52",54
718193958,0,60,M,0,sem educacao formal,solteiro,menos que $40K,blue,53,5,2,3,"2.402,11","1.650,50",53
710955633,0,54,F,3,doutorado,solteiro,menos que $40K,blue,42,6,0,1,"9.256,32","1.446,71",37
716149383,0,62,M,0,mestrado,casado,$60K - $80K,blue,36,6,3,3,"3.674,55","1.703,25",48
752604633,1,57,M,2,graduacao,casado,$40K - $60K,blue,50,2,3,5,"6.462,33","761,95",17
713889933,0,59,M,0,mestrado,solteiro,$40K - $60K,blue,48,4,2,2,"1.638,44","1.536,75",44
709446783,0,46,M,4,mestrado,solteiro,$60K - $80K,blue,38,3,2,3,"4.335,50","1.373,70",36
789115833,0,44,M,4,ensino medio,solteiro,$60K - $80K,blue,32,5,2,3,"3.233,21","1.256,32",29
787623858,0,43,M,2,sem educacao formal,divorciado,$120K +,silver,24,4,0,2,"34.516,25","1.215,80",45
709040508,0,57,M,4,sem educacao formal,casado,$120K +,blue,38,6,2,6,"19.802,04","2.244,22",58
717956283,0,57,F,1,mestrado,solteiro,$40K - $60K,blue,48,5,0,1,"10.953,93","1.277,75",29
721379433,0,44,M,4,mestrado,casado,$60K - $80K,blue,28,6,3,2,"11.338,93","1.227,35",24
712027683,0,47,F,2,doutorado,casado,menos que $40K,blue,35,3,2,2,"5.544,96","1.336,11",38
716027208,0,47,M,4,doutorado,casado,$60K - $80K,blue,36,4,1,1,"19.665,34","1.110,76",58
720475233,0,50,F,2,ensino medio,casado,menos que $40K,blue,43,6,3,2,"2.927,53","1.474,21",26
712275108,0,53,F,3,graduacao,casado,$40K - $60K,blue,33,4,3,3,"5.146,86","1.955,63",44
718121658,1,56,M,1,graduacao,casado,$60K - $80K,blue,44,5,3,3,"1.704,28","660,12",17
711593808,1,55,M,1,ensino medio,casado,$60K - $80K,blue,46,2,3,2,"1.438,26","888,13",18
716222808,0,53,F,4,ensino medio,casado,menos que $40K,blue,36,6,3,1,"2.974,42","1.785,85",45
788779008,0,57,M,2,ensino medio,casado,$60K - $80K,blue,38,3,2,1,"2.736,52","1.211,03",25
710404533,0,50,M,2,mestrado,casado,$80K - $120K,blue,37,6,1,2,"1.438,61","1.391,07",40
715383108,0,52,M,2,mestrado,solteiro,$120K +,blue,44,5,1,1,"34.516,97","1.616,98",50
711697158,0,60,M,0,mestrado,casado,menos que $40K,blue,36,6,2,2,"1.976,26","1.498,69",43
709186983,0,49,M,4,sem educacao formal,casado,$80K - $120K,blue,40,3,1,1,"8.714,20","1.536,03",38
808964433,0,46,F,4,doutorado,divorciado,menos que $40K,blue,41,4,1,1,"8.693,69","1.594,99",45
711948333,0,42,M,1,sem educacao formal,casado,$80K - $120K,blue,36,6,2,1,"9.247,32","1.190,83",30
710541858,0,45,M,3,ensino medio,casado,menos que $40K,blue,33,6,0,5,"7.717,01","1.248,34",37
713865333,1,45,F,4,sem educacao formal,casado,menos que $40K,blue,38,3,3,4,"4.908,17","827,15",21
797707008,1,44,F,3,doutorado,casado,menos que $40K,blue,38,6,3,1,"7.222,18","920,76",18
713490483,0,61,M,0,sem educacao formal,solteiro,$80K - $120K,blue,48,6,2,2,"21.740,18","1.755,90",54
720370533,1,55,M,3,sem educacao formal,casado,$60K - $80K,blue,44,3,2,2,"2.323,81","804,55",15
816596583,0,45,M,2,doutorado,casado,$80K - $120K,blue,40,6,1,3,"11.710,53","1.749,63",50
717517758,0,57,F,0,ensino medio,casado,$40K - $60K,blue,45,3,2,2,"2.278,50","2.307,03",45
712880283,0,31,M,0,sem educacao formal,casado,$40K - $60K,blue,22,3,0,3,"4.048,48","1.757,84",45
753226158,0,34,F,2,mestrado,casado,menos que $40K,blue,24,6,2,2,"3.663,53","1.826,90",35
720605808,1,53,F,1,mestrado,solteiro,menos que $40K,blue,36,2,3,2,"1.438,29","799,32",17
711028308,0,44,F,4,mestrado,casado,menos que $40K,blue,36,4,0,1,"1.717,07","1.468,28",29
814852533,0,50,M,1,mestrado,casado,$80K - $120K,blue,45,3,2,2,"16.813,54","1.482,26",46
711526533,0,33,M,3,doutorado,casado,$80K - $120K,blue,25,4,3,2,"16.434,74","1.726,34",37
804403908,0,50,M,3,mestrado,solteiro,$60K - $80K,blue,45,4,3,2,"21.872,60","1.806,61",31
716999883,0,51,M,4,ensino medio,casado,$80K - $120K,blue,41,5,0,2,"15.897,96","1.405,97",43
787599258,0,55,F,3,mestrado,solteiro,menos que $40K,blue,29,6,2,1,"7.361,00","1.175,42",34
714495258,0,26,M,0,graduacao,solteiro,menos que $40K,blue,36,4,3,1,"1.438,43","1.786,91",37
717713283,0,42,F,3,mestrado,casado,menos que $40K,blue,33,6,3,3,"8.628,28","1.675,44",58
789317883,0,54,M,2,graduacao,casado,$80K - $120K,blue,44,4,3,3,"18.750,33","1.200,84",36
789467508,0,65,F,0,mestrado,casado,$40K - $60K,blue,56,5,0,3,"2.961,47","1.937,51",57
711231558,0,58,M,3,ensino medio,casado,$60K - $80K,blue,40,6,3,1,"8.308,84","1.915,06",37
716829483,0,39,F,3,doutorado,casado,$40K - $60K,blue,28,4,2,2,"3.249,28","1.988,86",36
779713608,0,52,M,2,ensino medio,casado,$120K +,blue,36,5,2,1,"2.981,69","1.648,38",30
711628458,0,45,F,3,mestrado,casado,menos que $40K,blue,31,4,0,1,"8.829,21","1.902,32",45
770724558,1,42,M,2,graduacao,casado,$60K - $80K,blue,28,6,3,1,"7.340,58","838,57",24
783561558,0,57,M,4,doutorado,casado,$120K +,blue,51,4,3,2,"16.952,05","1.918,43",61
719309958,1,55,M,3,doutorado,solteiro,$80K - $120K,blue,35,4,3,1,"20.865,47","837,79",25
787550808,0,51,M,2,mestrado,casado,$40K - $60K,blue,40,5,2,1,"12.240,62","1.422,80",26
779863533,0,37,M,1,mestrado,casado,$80K - $120K,blue,21,6,0,2,"5.120,31","1.680,12",32
714529233,0,36,F,2,mestrado,casado,menos que $40K,blue,24,3,3,1,"3.124,27","1.652,88",41
708177333,0,51,F,2,ensino medio,casado,menos que $40K,silver,36,5,0,3,"11.261,70","1.158,09",26
812019933,0,65,M,1,sem educacao formal,casado,$40K - $60K,blue,56,3,2,3,"2.468,10","1.797,86",46
708557358,0,43,M,2,graduacao,casado,$60K - $80K,blue,28,4,3,2,"22.157,48","1.911,82",55
713580633,0,46,M,3,mestrado,casado,$40K - $60K,blue,32,6,3,2,"11.477,94","1.260,29",27
711466533,0,43,F,2,mestrado,casado,menos que $40K,blue,33,5,2,2,"3.933,04","1.489,11",45
802276683,0,56,M,3,mestrado,casado,$80K - $120K,blue,50,3,3,3,"8.022,01","1.794,45",31
808897683,1,53,M,1,mestrado,solteiro,$80K - $120K,blue,48,3,3,3,"30.271,39","3.231,76",47
713010483,0,43,F,3,mestrado,casado,$40K - $60K,blue,36,6,3,1,"2.936,33","1.572,56",57
717006333,0,54,M,3,ensino medio,casado,$80K - $120K,blue,36,6,2,1,"1.438,98","1.935,13",41
716924058,0,58,F,2,sem educacao formal,casado,$40K - $60K,blue,49,3,3,1,"6.175,99","1.417,09",25
720916683,0,41,M,3,mestrado,solteiro,$80K - $120K,blue,26,4,2,3,"11.806,86","1.465,99",31
720923658,0,48,M,3,doutorado,solteiro,$60K - $80K,blue,39,5,2,2,"4.734,64","1.570,94",45
712710708,0,55,M,2,ensino medio,solteiro,$40K - $60K,blue,36,5,0,2,"6.244,24","1.445,79",40
